,nr_cat,nr_num,num_to_cat_ratio,cor_mean,cor_sd,cov_mean,cov_sd,iqr_mean,iqr_sd,kurtosis_mean,kurtosis_sd,max_mean,max_sd,mean_mean,mean_sd,median_mean,median_sd,min_mean,min_sd,missing_mean,missing_sd,best_node_mean,nr_bin,outliers,sd_mean,sd_sd,nr_feat,nr_inst,attr_to_inst_ratio,skewness_mean,skewness_sd,variance_mean,variance_sd,attr_conc_mean,attr_conc_sd,attr_entropy_mean,attr_entropy_sd,kurtosis_target,bayesian_ridge_mean,skewness_target,linear_regr_mean,target_corr_mean,target_corr_sd,random_node_mean,worst_node_mean,sd_target
1245,3,20,6.666666666666667,0.08595098070667115,0.28930509327182635,0.211257900857149,4.42649031026613,1.3084811687469482,2.9300333135515126,2.2590564116531904,5.362977455443969,12.245976427327031,16.335556515644097,9.539498038913893,12.127403290556096,9.529500671055006,12.26009444668237,7.115010883497155,6.167219933829747,0.0,0.0,-0.12269217264871046,2,19,0.9006092574285425,1.972867907734822,23,442,0.05203619909502263,0.6334406725414421,1.054974753657633,4.70330482850904,20.715019204330297,0.1736287860323296,0.23093677352325537,0.6655384242217218,0.4706086223949172,0.9169229428360008,-0.011895638682268117,0.9426888531403562,-0.09785364076416422,-0.05436482901724045,0.11543834912990199,-0.06719356497431106,-0.11326460693531278,3.0170096009466847
3048,0,1024,0.0,0.004021446541404371,0.07757497820105808,0.00022678973320432335,0.00474691935851884,0.0302734375,0.16990784335025147,43.45740338616815,57.18351076480957,0.9990234375,0.031234737483827102,0.05871736549511297,0.10123750169234179,0.013671875,0.11612473825152148,0.0,0.0,0.0,0.0,-0.005671479016599557,1023,991,0.19283793157228502,0.08915380951608395,1024,395,2.5924050632911393,5.8507049008549075,3.3173318936732317,0.04513487001827343,0.045788552432204685,,,,,9.542343832197082,0.07628025370501178,2.064198970481908,-38863385.903773665,0.019685848684060907,0.08300121916159811,-0.05206374076355495,-0.05513585174578086,0.5970647984669679
3059,0,1024,0.0,0.0027416002051131585,0.06938614273660519,0.000135336380781664,0.004432457486774779,0.027587890625,0.1632289601973652,46.96559329157128,67.37620038670013,1.0,0.0,0.05769323117260683,0.10530710511950171,0.015625,0.12401959270615269,0.0009765625,0.031234737483827102,0.0,0.0,-0.0952122902860601,1023,995,0.187814837674523,0.08977707290469783,1024,732,1.3989071038251366,6.067492614014554,3.4671122397796306,0.04333433582178259,0.045952841021795296,,,,,4.6002844669074,0.21310877026908898,2.1710491628875124,-31487918.571456112,0.00013283529578973606,0.06853469630527823,-0.06211819231509859,-0.05547635737212179,0.541827808927792
3073,0,1024,0.0,0.004679115766721209,0.07274329739367696,0.0002460834845206967,0.005579007139974981,0.0322265625,0.1766012773720326,63.45353449067261,99.94878265549825,1.0,0.0,0.06431440125106747,0.1291931769063679,0.021484375,0.1449924019763083,0.0009765625,0.031234737483827102,0.0,0.0,0.05726122872271341,1023,990,0.18325459076186235,0.09957273337415858,1024,4442,0.2305267897343539,6.679302055867083,4.561790365658194,0.043496974204572325,0.048703367858117436,,,,,15.853521112877566,0.5144154676333127,-1.9876269304073102,-0.07070638801183537,0.014116019400245606,0.06480644020653953,-0.002269820423071922,-0.004177877271980534,1.8146226544346613
3074,0,1024,0.0,0.0037953960121758492,0.11151443596870374,0.00016866782403761346,0.0065984546807188686,0.037109375,0.18902981057788049,37.84951379073755,40.500123579039624,0.9287109375,0.25730707737617925,0.061703125383246515,0.10813636916969512,0.0126953125,0.11195598036964056,0.0009765625,0.031234737483827102,0.0,0.0,-5.871814051842241,950,912,0.18711756674019853,0.10752669604647805,1024,125,8.192,5.297406024863449,3.322204204332757,0.04657497451353265,0.05138480005545124,,,,,1.1763155410128716,-6.0563658667111,1.4067946087450358,-5.737254289674431,-0.02015408403442991,0.11608872558482954,-9.128769159028412,-7.331060439318671,0.7233692991633489
3112,0,1024,0.0,0.0486897570295045,0.4976162110933075,0.0008062013657220883,0.01787792768740851,0.020263671875,0.1402495989598271,3.6540542369766627,12.80140041203897,0.29296875,0.4551242264738689,0.12036872611497529,0.2745884839705358,0.1240234375,0.329608289414395,0.0048828125,0.06970631708883954,0.0,0.0,-1.0261972765324792,295,274,0.08993072391604073,0.1512040600835368,1024,66,15.515151515151516,0.4192231782799354,1.985942201479507,0.03095020256296266,0.05804709740319202,,,,,4.370440139027847,-0.49575301936219107,-2.1728232301767334,-4126.943394991084,0.17688481767253694,0.5238724594692991,-0.6674301354822335,-5.596178507536118,0.9500984102960326
3119,0,1024,0.0,0.0036069212702843365,0.07455590792564286,0.00016996792914600705,0.004941988102943848,0.0283203125,0.16588632372773335,63.272535093878105,92.42899650394662,0.998046875,0.044150994357255134,0.052252404139380815,0.10202008231543228,0.0146484375,0.12014100373647872,0.0,0.0,0.0,0.0,0.041950748414208296,1022,993,0.17437419226916973,0.09348397934853875,1024,1238,0.827140549273021,6.868677221409598,4.241188644559626,0.03914561330623201,0.046521972096601624,,,,,-0.4369197689595721,0.3321467098742164,0.285895782250679,-41378182.620534256,0.0006415755618356235,0.06511453159247217,-0.015271617726710674,-0.012742466057148105,0.9709287830916881
3120,0,1024,0.0,0.0019110050792257643,0.13043914824398695,0.00012535809381911768,0.00751006522236209,0.033203125,0.1791666193525858,25.081820536623127,25.972545626772973,0.87109375,0.3350961484573308,0.06789115984429372,0.11513343721396632,0.0166015625,0.12777304341119294,0.0009765625,0.031234737483827102,0.0,0.0,-16.12587517330765,891,857,0.19316087687911931,0.11580123445168715,1024,73,14.027397260273972,4.243277397152269,2.851294005253272,0.050721050592983374,0.052936354265063254,,,,,9.353505932451448,0.15646138918432662,3.038868621561453,0.14772995972115832,-0.0048141949542043535,0.14295923717253783,-0.32652428496171115,-0.3483931087553239,0.6898776818832052
3131,0,1024,0.0,0.00774788856995746,0.1287934805488688,0.0004620917092920705,0.009788080198171168,0.049560546875,0.2166130042257411,49.07375746934849,63.59017044055329,0.8662109375,0.34042554142627296,0.06459122492969982,0.1210655531022361,0.01513671875,0.12109276555799442,0.0009765625,0.031234737483827102,0.0,0.0,-0.6264547620762253,886,835,0.17343998306751018,0.12614752844927835,1024,198,5.171717171717172,5.475747036587563,4.508301462544628,0.0459946267505984,0.057761127433891,,,,,-0.7722628452958777,0.43053967003937227,0.5712136244624644,-294477534.1487885,0.017452552471238947,0.14581064287970474,-0.26500195763057344,-0.26608132783681987,1.4160014115870792
3169,0,1024,0.0,0.009050540653362077,0.15555231347734733,5.8091018373602874e-05,0.00788486410384752,0.033203125,0.17779875207726958,42.548942157776764,58.13807546956483,0.6015625,0.4895764073091656,0.052986599727773864,0.15532763565279745,0.0419921875,0.20057129328237588,0.0048828125,0.06970631708883954,0.0,0.0,0.23341094778705518,611,576,0.10473990427271929,0.12351348201848067,1024,151,6.781456953642384,4.4046768658736255,4.876229951982667,0.02622602784776973,0.05082513128888747,,,,,-0.5549126694476714,0.44296697999231976,0.37774682137530097,-3683320315.391698,-0.00438624948106931,0.13923081037751248,-0.3314602861372985,-0.11039839619529421,0.9720862105720687
3173,0,1024,0.0,0.0018892355352729611,0.13046188473041062,0.00012421069521234915,0.00761335564310181,0.03271484375,0.17685692469030748,24.987299363125203,26.19970979508043,0.869140625,0.33724649586705774,0.06796347113049706,0.11445512751304497,0.01513671875,0.12109276555799442,0.0009765625,0.031234737483827102,0.0,0.0,-2.2534909113173676,889,855,0.19333130015002098,0.11642916331955178,1024,74,13.837837837837839,4.224811011517886,2.863505288248132,0.05093274203591136,0.05308737764285283,,,,,1.9787693788081056,-1.2486764219563693,1.7702620264608757,-1.0883378258698362,-0.00035018003715706617,0.1460657300820036,-8.675251831664749,-8.439647909334528,0.7579981688853338
3182,0,1024,0.0,0.003291981350160051,0.0670331905305201,0.00018102995078010767,0.0046692112157377,0.026611328125,0.1603747482357294,43.35284619083177,75.66487058174275,1.0,0.0,0.05905473609618639,0.10352381772035638,0.01171875,0.10761701026528055,0.0,0.0,0.0,0.0,0.07723231753841078,1024,997,0.19169687286557746,0.09014226935206884,1024,1932,0.5300207039337475,5.793607765176603,3.4266711366752536,0.04487331973302844,0.04643170290587313,,,,,0.06871976007984681,0.5954083768529976,0.7921051010016292,-7340437.853337936,0.01760144367908023,0.08208160216999238,-0.006782195527214585,0.013690759572612555,0.9776419535356674
3202,0,1024,0.0,0.0028879669956399746,0.06974083009289198,0.00012991082496192685,0.004891258842645431,0.0341796875,0.18169049634585277,74.9143833059934,104.90124821797902,1.0,0.0,0.05426434381837453,0.11506548243293016,0.017578125,0.13141207905472152,0.0009765625,0.031234737483827102,0.0,0.0,0.07116853886898312,1023,988,0.16907611601891404,0.09749400431781138,1024,3134,0.3267389917038928,7.433707077208965,4.648076801946999,0.03809181386657201,0.04808549742313426,,,,,-0.27958822084891466,0.5704085457753035,-0.42659410278532095,-622.3696615173207,-0.003845517651373794,0.06761034504073134,-0.0075309620975244854,-0.0059829857230397025,1.17433835532899
3204,0,1024,0.0,0.00945850048956521,0.23134689440920264,1.0239392861552593e-05,0.0031676850393879425,0.008544921875,0.09104285099007031,3.6561884889379144,9.36783184308596,0.2197265625,0.41406134839167685,0.05817057326930808,0.20862083159036932,0.046875,0.21137108216357317,0.0419921875,0.20057129328237588,0.0,0.0,-1.6602687783576502,182,173,0.042775613837875426,0.0991098907861348,1024,30,34.13333333333333,0.7521878421248402,1.7895201936192642,0.01165252347709611,0.03391515271070783,,,,,0.9092100238960428,-3.486437848178435,-1.0674615721265392,-3.4612887598914135,-0.0045213997039605935,0.20001861780981225,-2.4433857947494504,-2.4433857947494504,0.5537671792932221
3260,0,1024,0.0,0.009660652434461575,0.23417903992528338,0.00013214747111002604,0.014759330621849925,0.0576171875,0.2330181263434024,14.71942246290564,23.777749954883856,0.5048828125,0.49997615757362857,0.07031249894862412,0.1662209551094602,0.0537109375,0.22544638540653317,0.0048828125,0.06970631708883954,0.0,0.0,-1.243893411767232,512,453,0.12267343240091577,0.15270711210235274,1024,61,16.78688524590164,2.2792472917572013,3.1689325840284455,0.0383682329338626,0.06625786917215197,,,,,-0.5902490023806308,-1.2479248217626233,-0.14190847184536015,-1.0494493846050832,0.0015059549474685727,0.24573548507875626,-0.786717971963115,-0.786717971963115,0.8649513795221708
3299,0,1024,0.0,0.03700170724235469,0.33479470268520917,0.0005833336540886587,0.013426159581816317,0.0693359375,0.2540245367498898,7.49957594947773,13.714171243580802,0.400390625,0.48997752235394365,0.11750422181285103,0.26417621689300785,0.095703125,0.29418367878798846,0.005859375,0.07632196751007782,0.0,0.0,-95.82425741674501,404,333,0.10699205751006957,0.1529787255376185,1024,37,27.675675675675677,0.9396707850937673,2.645912337606461,0.03484979125823884,0.06536932512798592,,,,,-0.8013050847572076,-19.60117989168707,-0.7170901025867117,-232.244571559335,0.06720170141172348,0.2837324706011599,-746.0972983485257,-746.0972983485257,0.9435001274771583
3335,0,1024,0.0,0.0031260360304640232,0.0909357763275679,0.0001447231727560495,0.007838067167904863,0.0390625,0.19374369949433196,109.88673436911313,170.45423624522547,0.9716796875,0.16588632372773335,0.06300933921329488,0.12911155050669001,0.0234375,0.15128841196122722,0.0,0.0,0.0,0.0,0.33706982718831513,995,955,0.16949532089711283,0.117037963257835,1024,742,1.3800539083557952,8.12954809834082,6.7412433787641035,0.04242654864208362,0.055213985747222506,,,,,-0.736492430794863,0.6396882818490319,0.5363257009232033,-7138938.05235636,0.01742977190988652,0.1361763366183016,-0.044109454713671635,-0.044783763877249826,1.6205191812320812
3360,0,1024,0.0,0.004084634086315454,0.1474328005912187,5.831493085020087e-05,0.011393080868955857,0.0517578125,0.22043289249840833,49.649129418163284,72.64164072503381,0.7080078125,0.4546787326662254,0.059262430623675755,0.12472841862990316,0.0205078125,0.14172946809490553,0.0029296875,0.05404724258602231,0.0,0.0,-0.0906229707743444,722,668,0.14231306120200315,0.14191259669212114,1024,203,5.044334975369458,4.887030917019729,5.165956168716895,0.040392192718627484,0.0616674863865332,,,,,-0.7324539893259341,0.16975163278720426,0.22681523979120374,-108408507.57599154,-0.022237840917772304,0.12767503674133585,-0.11314589338730634,-0.11314589338730634,1.1283797630225934
3403,0,1024,0.0,0.004678822968749363,0.10791146820951836,5.7513876335983675e-05,0.005287609774506694,0.02734375,0.16308301363396954,68.87631664926994,90.0169274490106,0.7783203125,0.41537670089919865,0.0463400451196776,0.12524868844261577,0.0185546875,0.13494595611494753,0.0029296875,0.05404724258602231,0.0,0.0,0.05882039587887391,794,766,0.12600088684121147,0.1128466833048603,1024,272,3.764705882352941,6.28490334457274,5.5154935112826715,0.02861059702468083,0.04681589803251678,,,,,-0.7980163623373149,0.35133810961221135,0.38633104159866627,-1348745384.9399266,-0.012129610024565259,0.12015841602789731,-0.02983275366660445,-0.0300448577534971,1.111871591823309
3411,0,1024,0.0,0.00829247303769519,0.260580077178432,5.48744201660157e-05,0.007851657191528213,0.025390625,0.15730842686299223,4.122184874548111,8.785937439943059,0.2861328125,0.4519522387496713,0.04691406226629624,0.14306033060797904,0.029296875,0.16863738646941365,0.0029296875,0.05404724258602231,0.0,0.0,-4.474257831209158,290,264,0.07976081423112191,0.13746044745327685,1024,25,40.96,0.9197664696839638,1.8744699083820924,0.025257161367335357,0.053073698972993126,,,,,-0.31024603209384605,-280.28862424893015,-0.6487645220832041,-10563768253.867302,0.035714767575773264,0.22641477620314154,-574.3591127732429,-574.3591127732429,0.8570668025129361
3474,0,1024,0.0,0.004162174052728275,0.13318061638936549,0.00017488565060396827,0.009417217656540447,0.040771484375,0.19729689548522839,50.206978361256915,74.32415003331839,0.7109375,0.45332700238762524,0.05557279493132228,0.11951805521277313,0.0146484375,0.12014100373647872,0.0,0.0,0.0,0.0,0.28076552559706264,728,686,0.14063336139952298,0.1363872938928911,1024,214,4.785046728971962,4.905928576074075,5.204953385583365,0.03837923631363083,0.05725216977656448,,,,,-0.9855705732112567,0.650105919771836,0.0884763017241321,-49175798.73409105,0.020621726048810577,0.17029081895176243,-0.11478863666066692,-0.3730509209591907,1.3112479194595252
3497,0,1024,0.0,0.003766161007177005,0.0851895352554052,0.00034570366519090626,0.007598837885877095,0.036865234375,0.18794436251382035,55.18511060052106,77.49782287864865,0.9990234375,0.031234737483827102,0.0642235226810044,0.11358922691906326,0.0146484375,0.12014100373647872,0.0,0.0,0.0,0.0,0.5995597264021824,1023,985,0.19079545376371243,0.1041246847207161,1024,974,1.051334702258727,6.37119858362712,4.059270314821318,0.04724485538827139,0.053045321283020655,,,,,-1.257913796413846,0.8798523043499769,0.5159794411139726,-25933708.34007991,0.023058438429196818,0.16001461784660134,-0.02430512002662614,-0.019252756479033663,1.9135295956174385
3526,0,1024,0.0,0.007816001978135959,0.1419739211400435,5.910961311799747e-05,0.006259040525550338,0.026611328125,0.1603747482357294,56.71657541296008,80.75751265717992,0.6435546875,0.47894890301239584,0.05303519116341704,0.15951552507217936,0.0400390625,0.19480157782759638,0.00390625,0.06237781024480981,0.0,0.0,-0.1337705822976063,655,628,0.10559687419299735,0.1172077874861454,1024,224,4.571428571428571,5.152126560295073,5.562832230792342,0.024888365619062824,0.04688626128320013,,,,,-0.10947432887470088,0.1038470174360743,0.5229950432921436,-2683198895.9217005,-0.011451989276423798,0.10551778498715617,-0.08697112790355259,-0.08011936963022334,0.9365518301102
3546,0,1024,0.0,0.002099278518966829,0.12688501252312526,0.00013423328158221668,0.007361165420570421,0.03369140625,0.17941595374268549,26.566790221069823,28.03872270439583,0.87890625,0.3262361931345716,0.0672119144237513,0.11403473572270782,0.0146484375,0.12014100373647872,0.0009765625,0.031234737483827102,0.0,0.0,-0.08173590471630172,899,865,0.1927686412091134,0.11471615580608019,1024,80,12.8,4.372116211816319,2.9229136516424234,0.05031954658807081,0.05266053967440844,,,,,18.767509766013568,-0.040375159952817374,4.341661737777587,-0.10109320199211662,-0.004152816619316479,0.10899979123082308,-0.060938773598375205,-0.06464712063202582,0.5150797416037961
3565,0,1024,0.0,0.0032105522023568615,0.07691698312949151,9.992213373534063e-05,0.004935436547923502,0.0341796875,0.18169049634585277,83.89162374366424,128.6909532910251,0.98828125,0.10761701026528055,0.04959204880560719,0.10529112883988306,0.0126953125,0.11195598036964056,0.0009765625,0.031234737483827102,0.0,0.0,0.11171709164834778,1011,976,0.1628284886282927,0.09782490891524821,1024,992,1.032258064516129,7.679003709081371,5.170106971062108,0.03608282961909026,0.04732441245711517,,,,,-0.04655947959055018,0.52542590798187,0.7361179125040506,-79433890.00449166,-0.011862786514621854,0.08634742099201406,0.0006336802030530775,-0.015463158392022924,1.2005170133608916
3587,0,1024,0.0,0.0019013708608686072,0.12749650972171916,0.0001267565912379448,0.007374875601630841,0.0322265625,0.1745152981673343,26.10900694330121,27.182007945004234,0.880859375,0.3239539110345936,0.06747045409792918,0.11445882608483313,0.017578125,0.12954093280305023,0.0009765625,0.031234737483827102,0.0,0.0,-3.5018959971321038,901,867,0.19357182263047434,0.11399252158242758,1024,78,13.128205128205128,4.35150860927024,2.874724966213423,0.05046434649193543,0.05240230517963264,,,,,0.2238651839298882,-8.17350102869127,0.850099115474751,-7.509582113831153,0.004875087790753454,0.12321772638306545,-6.505835023636221,-6.739481017465371,0.6170120641913895
3608,0,1024,0.0,0.023107789595916278,0.3157589486253522,0.00019582203068739998,0.01367900296856982,0.05126953125,0.20947607077636643,5.10204570661881,12.162689014247587,0.2939453125,0.45556719126741047,0.05494449039542815,0.1575304399659221,0.03857421875,0.19194298052501724,0.005859375,0.07632196751007782,0.0,0.0,-1196.910700918261,295,236,0.08209071631426923,0.1452706568465004,1024,38,26.94736842105263,0.9994967785823974,2.100269993453129,0.02784244984650286,0.06055108102799713,,,,,1.2836779632908453,-829.1552698954638,-1.031282763116499,-1176.6394529920403,0.05289096612249462,0.16553565993442174,-817.1725162680086,-701.847608161651,0.5223308812884231
3649,0,1024,0.0,0.002799090288844445,0.0675101298355375,0.0001394199486699438,0.0043407545440758664,0.02734375,0.16308301363396954,43.820135371992365,61.08725172497995,1.0,0.0,0.05834030022083425,0.1048188000818696,0.013671875,0.11612473825152148,0.0009765625,0.031234737483827102,0.0,0.0,-0.11256069644357196,1023,995,0.19000615217009909,0.08889047267065817,1024,813,1.2595325953259533,5.915230226582025,3.2742081110844268,0.044003854032553136,0.0458734616297462,,,,,34.414836192866346,-1.2143109799582756,5.2351839800362665,-2.8382674307176528,0.011704987731509624,0.06013130013745489,-0.18213088005150957,-0.1445873167496324,0.35998973664130235
3651,0,1024,0.0,0.0038890188786996657,0.09144856484075457,0.0002616672827652541,0.010626935950160524,0.0712890625,0.25730707737617925,114.78549305363958,225.66930255325096,0.994140625,0.07632196751007782,0.07398708583195912,0.14315282114365566,0.025390625,0.15730842686299223,0.001953125,0.044150994357255134,0.0,0.0,0.20351156487147923,1016,943,0.18095755362446653,0.12371316074455445,1024,1585,0.6460567823343849,8.02722636883118,7.224170925296174,0.04805058260706119,0.06335311547553504,,,,,-0.8893469400267078,0.6613435631286926,0.22636622956241295,-324077.0420010988,0.010373277627049185,0.10253860616613383,0.02809605158497557,-0.006487289936513141,1.552689304385359
3652,0,1024,0.0,0.0028233386241689703,0.06759951023684643,0.000138510052215657,0.004355952614865044,0.028564453125,0.16602837008752352,43.16353094912847,59.714220669702065,1.0,0.0,0.05848686243075463,0.10500356366542057,0.01416015625,0.1171132170165929,0.0009765625,0.031234737483827102,0.0,0.0,-0.06496273984148311,1023,994,0.19036130608583335,0.0886443410542257,1024,804,1.2736318407960199,5.882369106870101,3.232947562206715,0.04409524609354776,0.045849414677592445,,,,,3.6136644351093734,0.23969833904273025,1.9146978973263473,-554964649.5949004,0.0070217025132389005,0.06218352480195387,-0.053065424844886556,-0.053308410739639524,0.647448153058088
3686,0,1024,0.0,0.0025298866631993577,0.09227254797493585,0.0001330534311320599,0.00810652346236833,0.03466796875,0.1822689223859872,99.06760989722898,166.10726743560122,0.994140625,0.07632196751007782,0.06161022091373525,0.11548211093124175,0.0166015625,0.12777304341119294,0.0009765625,0.031234737483827102,0.0,0.0,0.3613671662736157,1017,981,0.17829509366492857,0.112847781369415,1024,979,1.0459652706843718,7.908330846828903,6.189495607347338,0.044523762516291754,0.05344523580497729,,,,,-0.9479540145692127,0.6610824278196221,0.005905882729590227,-53576178.17031035,0.014354484158378445,0.13533138327252023,-0.01632447825436948,-0.03577946790096809,1.3093374954156423
3713,0,1024,0.0,0.0028100930778700924,0.06732475400581801,0.00014972176496127847,0.0045295259808883015,0.02734375,0.16308301363396954,41.67297919457269,61.99847195276772,0.9990234375,0.031234737483827102,0.06016418132276158,0.10508144761555795,0.0146484375,0.12014100373647872,0.0,0.0,0.0,0.0,0.18089868810174034,1023,995,0.19352538245584583,0.08998061197703955,1024,985,1.0395939086294417,5.711011753627645,3.312213352125044,0.04554858424239683,0.04679650598412558,,,,,0.6382924374089676,0.4847649512333527,1.268739724422063,-106423787.07216741,0.005883042693994645,0.08192775547798598,0.022255107134317574,-0.009782072031635069,1.1314439177195263
3745,0,1024,0.0,0.0068671125144258785,0.14049589979035246,0.00010783903935691753,0.008097897322287183,0.042724609375,0.20178233733407802,42.13507748066877,48.42220758381918,0.6962890625,0.45985933060325207,0.05221407467070094,0.13928367831896765,0.0234375,0.15128841196122722,0.0029296875,0.05404724258602231,0.0,0.0,0.4398192381632001,710,666,0.12312104957527481,0.12319776358138476,1024,122,8.39344262295082,4.825511361821555,4.421039938512628,0.03033648196469585,0.05336549204318965,,,,,-0.9730993718996088,0.7109561970227508,-0.3527347756166503,-72879030.71907142,-0.009659659993641483,0.19811906852373054,-0.14564139121411254,-0.14564139121411254,1.0661355439265954
3769,0,1024,0.0,0.003394193017666611,0.10958996590931304,0.0001635612043308942,0.010495704355297761,0.0556640625,0.2292718357016319,86.84283997654711,114.81808800974454,0.9345703125,0.2472825175657437,0.06590790031236793,0.12652545544429386,0.0224609375,0.14817706903101133,0.0,0.0,0.0,0.0,0.03192206394967465,957,900,0.17176855480647646,0.12715595501442994,1024,388,2.6391752577319587,7.325639967126335,5.882121504176445,0.04567307321531189,0.061070733767896755,,,,,-0.631509162902224,0.4912400260633585,0.300259338983091,-49808609.51262257,-0.006197085237349968,0.13600371298618635,-0.11360345896137666,-0.11431531184950974,0.9824078106969794
3811,0,1024,0.0,0.0030368485813008507,0.06732412626149425,0.0001657890474703105,0.004321112409241238,0.02734375,0.16308301363396954,41.95227163651725,47.62396053124192,1.0,0.0,0.0582237610442462,0.10357632247037486,0.0146484375,0.12014100373647872,0.0,0.0,0.0,0.0,-0.08335744908686231,1024,996,0.19079422373033594,0.08803627446804502,1024,937,1.0928495197438635,5.824118916619227,3.1531524370717725,0.044152821802981634,0.04536649152362961,,,,,2.7214711484501075,0.2222693849727429,1.5709220728376974,-128151084.14948311,0.009998298345165305,0.06829729174198888,-0.0033886805276653886,-0.013085015598332705,0.7339366276770042
3820,0,1024,0.0,0.0029584337209952517,0.07753474662287871,0.00011209606057880718,0.005783197872955145,0.033203125,0.1791666193525858,76.68240753443752,118.17662746309742,1.0,0.0,0.05507507844055226,0.1103791494063437,0.017578125,0.13141207905472152,0.0,0.0,0.0,0.0,0.15142299606491733,1024,990,0.1731205293435778,0.09955189353745479,1024,1731,0.5915655690352397,7.34991075473954,4.957078985755295,0.039881297070166966,0.04927860229544485,,,,,-0.5958172863957127,0.4756108772693162,0.38907652398918524,-9384.828540240316,0.00255285274109138,0.08814222297945709,-0.030220889490644276,-0.01353985175988559,1.2014410250020642
3836,0,1024,0.0,0.004349667952978818,0.10656567597879918,9.144951002786521e-05,0.007360589921183963,0.0361328125,0.18662055717642642,75.77168231223186,98.05854360797223,0.896484375,0.3046311546458428,0.05697591149692016,0.11671084459260488,0.015625,0.12401959270615269,0.0029296875,0.05404724258602231,0.0,0.0,-0.12745846043554643,915,878,0.16081120253511472,0.11992553535981434,1024,300,3.4133333333333336,6.886007684952347,5.443947876561252,0.04024237690009613,0.053572266532612677,,,,,1.0953663832677751,0.3776670799146327,0.8272357458519225,-2308628.7677101213,-0.009189925134453467,0.10298002919781428,-0.037291464482378786,-0.05703486998872085,0.8842787430933339
3847,0,1024,0.0,0.0022452579999117915,0.08394147477209696,0.00012253235158310677,0.008408468155231103,0.0576171875,0.2330181263434024,84.40401044173927,157.74160662735235,0.9990234375,0.031234737483827102,0.060328347773065616,0.11099592621606713,0.0087890625,0.09333710344965229,0.0,0.0,0.0,0.0,0.22216902451599382,1023,964,0.17996422618125507,0.10958349564794571,1024,1649,0.6209824135839903,7.425131164603954,5.582750301361059,0.04439566545931939,0.05589164179490329,,,,,-0.8083549450986984,0.6261786573313334,0.16921953416658406,-1815594.1920943898,0.010559134177641524,0.10237886918238098,0.00141208426390681,-0.0010337021280300562,1.2209327223273512
3850,0,1024,0.0,0.003519956300749972,0.06401607765808436,0.00020113684683747583,0.0045257173435366265,0.03125,0.17399263633843817,37.45604475686423,41.76480868707825,1.0,0.0,0.06299556335716261,0.10869396464310499,0.013671875,0.11612473825152148,0.0,0.0,0.0,0.0,0.03432649799344164,1024,992,0.19787760042163427,0.08986245680641793,1024,2615,0.3915869980879541,5.513185139134293,3.005360318089716,0.04723080588200901,0.04733941508792748,,,,,-0.17670339934725465,0.5455378419231214,0.7376653494261665,-3.717430980302452,0.008227064565927785,0.07812713208447654,-0.021221331512253604,-0.015862575866365646,1.2553168277276028
3866,0,1024,0.0,0.0020956430628107114,0.12699640684519908,0.0001317384876782379,0.007359367838425615,0.033447265625,0.17929149611306358,26.467134730381076,28.017162508843093,0.876953125,0.3284910068064792,0.06734619196959102,0.11449850219253244,0.0166015625,0.12389264757264086,0.0009765625,0.031234737483827102,0.0,0.0,-0.1468814999525922,897,863,0.1925489386485424,0.11512951227230782,1024,80,12.8,4.357642902708903,2.9272345171110357,0.050329899390817445,0.05278049249428855,,,,,5.391756484208182,-0.210031722382841,2.3763734456072862,-0.21304042321425037,-0.004103816257806638,0.11272262171082972,-0.033389292823747085,-0.07890687285654549,0.9002335352022935
3877,0,1024,0.0,0.019423235338478093,0.33258391868439124,3.493868786355724e-05,0.009204038350048308,0.0400390625,0.19036457220060957,2.151269958470948,6.452274127873346,0.2119140625,0.40866427861356575,0.040161132827051915,0.12507906991417883,0.01708984375,0.12866095120742962,0.0048828125,0.06970631708883954,0.0,0.0,-1.4726493737978936,212,174,0.06659192408551462,0.1395161644350766,1024,24,42.666666666666664,0.5841708832449513,1.4302651186739377,0.02389924441376934,0.05786563031494191,,,,,-0.474915824041064,0.4772404811762336,0.7722620358722041,-4031.506298100119,-0.027347491563447304,0.34306195933096256,-1.142254598948972,-1.142254598948972,1.120227236335665
3882,0,1024,0.0,0.01648494199983092,0.3073855154657829,0.00040690394548269394,0.020237298663620583,0.126953125,0.33292045454242425,6.769380221611755,18.174653726211737,0.3525390625,0.47776068476970884,0.08784555486636236,0.19601997753914915,0.0625,0.24206145913796356,0.0029296875,0.05404724258602231,0.0,0.0,0.5179027143077848,358,228,0.11028044496197253,0.1737663488617739,1024,65,15.753846153846155,1.055572487955942,2.4791759309546655,0.042356520812063536,0.0792670180363735,,,,,-0.9160836899592302,0.39267244153876224,0.014231480041634562,0.32628545552834715,0.0497873576335884,0.3855119302379976,0.0818731413356771,-0.575618285372412,0.8970727435382254
