did,AutoCorrelation,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,Dimensionality,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MajorityClassPercentage,MajorityClassSize,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,MinorityClassPercentage,MinorityClassSize,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
3294,-0.04964900662251552,,,,,,,,,,,,,,1.6958677685950414,,,,,,,,,,,,,,605.0000000000078,6.907317355371901,,,24.59674775249767,1.2459273847722603,,113.53675520804279,0.0809109889135255,,,,8.326283457597055,0.1710509022934775,,-2.006545344190319,0.0,,,-10.89018312811992,0.0,,,,,,0.0,0.0,1026.0,605.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,9.92049162084946,0.0049586776859504335,,3.4478554746539922,0.07030119645791369,,38.56586484403856,0.019834710743801658,,6.3591182274223375,0.1337190887718992,,147.48260386834693,0.06280991735537184,,12.206353523815977,0.23828898763098894,,,,,,,,,,,,,,,,,,,,,,
3295,0.22213793103448276,,,,,,,,,,,,,,34.2,,,,,,,,,,,,,,30.000000000000043,5.786333333333333,,,5.47722557505167,0.9652092263207561,,13.749133700549185,0.058815934959349565,,,,3.207887972560966,0.0777160384802238,,-2.126913265306122,0.0,,,-1.884415136896131,0.0,,,,,,0.0,0.0,1026.0,30.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,0.5274470899470893,0.0,,1.328338131046341,0.0,,12.206632653061211,0.0,,3.659998685656696,0.0,,30.000000000000014,0.03333333333333333,,5.477225575051666,0.18257418583505525,,,,,,,,,,,,,,,,,,,,,,
3296,0.09396306818181831,,,,,,,,,,,,,,1.4553191489361703,,,,,,,,,,,,,,704.9999999999998,6.305900709219859,,,26.55183609470349,1.3218616677006807,,129.98971602202283,0.09192964539007091,,,,8.817118401724407,0.17063430535747912,,-2.0056250570824696,0.0,,,-10.723698239033705,0.0,,,,,,0.0,0.0,1026.0,705.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,11.94208893184849,0.00567375886524822,,3.676655930618869,0.07516369413179741,,49.609194218961676,0.01843971631205675,,7.174152661356263,0.12944233908940248,,172.4850763427184,0.05531914893617051,,13.190745356679415,0.2231558134706626,,,,,,,,,,,,,,,,,,,,,,
3297,0.3748300000000001,,,,,,,,,,,,,,10.158415841584159,,,,,,,,,,,,,,101.00000000000004,7.327623762376238,,,10.04987562112096,1.022106343307634,,43.468331349767226,0.07362559768171952,,,,5.161909887168119,0.09127594119651258,,-2.007157156790133,0.0,,,-10.049875621120957,0.0,,,,,,0.0,0.0,1026.0,101.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,2.558966563188949,0.0,,2.006730196714095,0.0,,30.23214233126766,0.0,,5.624390064375472,0.0,,100.99999999999963,0.019801980198019792,,10.049875621120897,0.14001414355714073,,,,,,,,,,,,,,,,,,,,,,
3298,0.3997676056338028,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,284.9999999999999,5.034350877192982,,,16.881943016134127,0.7701303139049613,,85.4804007443822,0.056331330765939214,,,,7.827504381482643,0.14526185970018213,,-2.013733258826413,0.0,,,-6.175797358610803,0.0,,,,,,0.0,0.0,1026.0,285.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,15.703940120157622,0.003508771929824554,,4.028170395349084,0.05923488777590938,,43.29838298734621,0.01403508771929823,,6.707799683804748,0.11784239368933581,,139.97165653210718,0.042105263157894646,,11.87389676736258,0.19707633424989765,,,,,,,,,,,,,,,,,,,,,,
3299,0.1482777777777778,,,,,,,,,,,,,,27.72972972972973,,,,,,,,,,,,,,37.00000000000004,7.6475135135135135,,,6.08276253029822,0.9565144658725363,,18.96006445840565,0.12485057350032938,,,,2.374012586946254,0.10782086106253252,,-2.114285714285715,0.0,,,-6.0827625302982185,0.0,,,,,,0.0,0.0,1026.0,37.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,0.778199279711882,0.0,,0.28443591560747633,0.0,,15.766530612244875,0.0,,3.2007052044076505,0.0,,37.00000000000001,0.05405405405405406,,6.0827625302982185,0.16439898730535726,,,,,,,,,,,,,,,,,,,,,,
3300,0.10673076923076853,,,,,,,,,,,,,,6.535031847133758,,,,,,,,,,,,,,157.0,5.7787261146496816,,,12.52996408614167,1.075044200710054,,57.25285043159987,0.06273270156905392,,,,6.493103091578586,0.15444343464753454,,-2.024465367058582,0.0,,,-7.093104966067503,0.0,,,,,,0.0,0.0,1026.0,157.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.47146353090732,0.006369426751592358,,3.2192703081405405,0.07980868844676221,,35.43252585491675,0.012738853503184717,,6.081223772335545,0.11250419630332299,,75.94813735692004,0.057324840764331156,,8.773866279016245,0.23320614344506332,,,,,,,,,,,,,,,,,,,,,,
3301,0.10553636363636372,,,,,,,,,,,,,,9.243243243243244,,,,,,,,,,,,,,110.99999999999999,5.401756756756757,,,10.535653752852738,1.2074015466448165,,49.71345295068543,0.0569157987255548,,,,6.181668826579894,0.1484238148873459,,-2.036697247706421,0.0,,,-10.535653752852685,0.0,,,,,,0.0,0.0,1026.0,111.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,9.425492117217432,0.009009009009008997,,3.3549907990773797,0.09491579957524993,,33.57477252992039,0.018018018018018,,5.913548022992571,0.1336196761492027,,110.9999999999996,0.05405405405405406,,10.53565375285266,0.20834357059204728,,,,,,,,,,,,,,,,,,,,,,
3302,-0.08865384615384539,,,,,,,,,,,,,,2.6240409207161126,,,,,,,,,,,,,,390.99999999999994,7.113452685421995,,,19.77371993328519,1.402652985279882,,83.40983410670454,0.08303501964942922,,,,7.147404068133908,0.1747716598551045,,-2.009010272455212,0.0,,,-13.928111903722959,0.0,,,,,,0.0,0.0,1026.0,391.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,6.366167128764198,0.0051150895140664975,,2.793566849052035,0.07142810301224456,,30.984513321186704,0.02046035805626601,,5.729402142882628,0.14175020585658538,,126.97428021794788,0.07416879795396414,,11.328054251358298,0.2560218937857969,,,,,,,,,,,,,,,,,,,,,,
3303,-0.12103846153846148,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,27.000000000000007,7.581666666666667,,,5.1961524227066445,1.0358390133309623,,18.712250086502706,0.07066684733514014,,,,3.179899143936235,0.07371227043620002,,-2.1599999999999993,0.0,,,-5.196152422706643,0.0,,,,,,0.0,0.0,1026.0,27.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,10.67039999999999,0.0,,2.6228991593273268,0.0,,26.999999999999957,0.0,,5.196152422706633,0.0,,26.999999999999996,0.03703703703703705,,5.196152422706639,0.19245008972987515,,,,,,,,,,,,,,,,,,,,,,
3304,0.10576250000000016,,,,,,,,,,,,,,12.666666666666666,,,,,,,,,,,,,,81.00000000000007,5.577358024691358,,,9.000000000000004,0.9943451149958193,,30.27600456858803,0.07242115025594703,,,,4.980326326964451,0.19299210958287297,,-2.050632911392407,0.0,,,-6.241983169704073,0.0,,,,,,0.0,0.0,1026.0,81.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,9.212074001947407,0.012345679012345666,,3.3143872185055963,0.11111111111111129,,23.539809752078437,0.037037037037037056,,4.99590010997675,0.1900292375165229,,37.897772792821755,0.07407407407407407,,6.241983169704078,0.24216105241892646,,,,,,,,,,,,,,,,,,,,,,
3305,0.14212542759407149,,,,,,,,,,,,,,1.1685649202733486,,,,,,,,,,,,,,878.0000000000045,6.917702733485194,,,29.631064780058,1.3790679314850451,,73.30666586982701,0.07858630257236511,,,,6.758746459419292,0.1978267565758735,,-2.0045714285714316,0.0,,,-13.160444245585815,0.0,,,,,,0.0,0.0,1026.0,878.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.696346499046271,0.012528473804100201,,3.2358495996226084,0.11129069042110715,,27.714648674028584,0.030751708428245976,,5.337357430548129,0.17274266184288875,,75.26563206397495,0.07403189066059235,,8.78032965807137,0.260108853487796,,,,,,,,,,,,,,,,,,,,,,
3306,0.45042948717948644,,,,,,,,,,,,,,1.6416,,,,,,,,,,,,,,625.000000000004,5.994203199999999,,,25.000000000000142,0.645333571557754,,46.11655380758497,0.06540858848780487,,,,6.003489014498087,0.1906183916517798,,-2.005594580809173,0.0,,,-8.689083565344827,0.0,,,,,,0.0,0.0,1026.0,625.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,12.531846778553652,0.015999999999999986,,3.8068037668984993,0.12557559782549685,,30.000931370319346,0.02880000000000003,,5.648445640534244,0.16737796932507246,,57.98871658698401,0.05760000000000008,,7.733250416141629,0.23317210546982547,,,,,,,,,,,,,,,,,,,,,,
3307,0.29961763022324,,,,,,,,,,,,,,0.5869565217391305,,,,,,,,,,,,,,1748.000000000054,5.742248855835239,,,41.809089920733456,1.3641041856808227,,69.32640754004066,0.06155296701456718,,,,6.992173344226644,0.1797529296444215,,-2.0015359106004533,0.0005720823798626829,,,-9.709958717824255,0.02391824366174705,,,,,,0.0,0.0,1026.0,1748.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,14.099283558216802,0.011441647597254224,,4.010380649530738,0.10638237952936674,,33.97139331666774,0.0263157894736838,,5.923447805289764,0.15841504105441698,,82.65123190068756,0.05263157894736839,,9.195469891295293,0.22336077779235022,,,,,,,,,,,,,,,,,,,,,,
3308,0.2504862976894149,,,,,,,,,,,,,,0.5510204081632653,,,,,,,,,,,,,,617.3279564145541,6.260421052631579,,,24.87297482559016,1.0723159145909282,,39.83286654094838,0.06600136438657617,,,,5.703799563169595,0.19410338298943983,,-2.002133185179681,0.0016111707841031187,,,-16.230469040129318,0.04011781740473392,,,,,,0.0,0.0,1026.0,1862.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,13.532529333846304,0.01772287862513416,,3.916320149615001,0.13197777361066082,,27.21183626985945,0.03168635875402737,,5.351465033437255,0.17376777429734475,,51.58391907942116,0.05477980665950596,,7.316318281728446,0.2265569242209991,,,,,,,,,,,,,,,,,,,,,,
3309,0.3962995169082137,,,,,,,,,,,,,,1.6495176848874598,,,,,,,,,,,,,,622.000000000012,5.898046623794213,,,24.939927826679853,0.83073915407072,,43.80617584544713,0.06497464512587246,,,,5.889006025858805,0.19202618376529815,,-2.0057948780712502,0.0016077170418006485,,,-12.379224552217757,0.04009634698823127,,,,,,0.0,0.0,1026.0,622.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,14.02664370522554,0.01607717041800643,,3.92763341409734,0.12587361895242544,,29.834273869998153,0.028938906752411595,,5.633680288048187,0.16776977783558827,,57.688663342662345,0.05466237942122185,,7.713830348378614,0.22432290728648488,,,,,,,,,,,,,,,,,,,,,,
3311,-0.23857000000000056,,,,,,,,,,,,,,10.158415841584159,,,,,,,,,,,,,,101.00000000000004,5.8333168316831685,,,10.04987562112096,1.1820901313410337,,32.48841056590135,0.07374223617483705,,,,5.123156465510494,0.19799395420616606,,-2.0404040404040393,0.0,,,-6.997850037900764,0.0,,,,,,0.0,0.0,1026.0,101.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.168668249313418,0.019801980198019792,,3.163427970294663,0.14001414355714065,,21.394621578715796,0.039603960396039584,,4.792836103503398,0.1959995958775382,,47.918579736761465,0.06930693069306927,,6.9978500379007595,0.2552420710844614,,,,,,,,,,,,,,,,,,,,,,
3312,0.8454074074074076,,,,,,,,,,,,,,1.8964879852125693,,,,,,,,,,,,,,541.0000000000017,5.323595194085028,,,23.259406699226655,0.5004550541019123,,43.80237559673003,0.06461758261575222,,,,5.8974188592217915,0.19109113890245785,,-2.0073107952078506,0.0,,,-8.06227212343272,0.0,,,,,,0.0,0.0,1026.0,541.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,13.537792378594007,0.016635859519408512,,3.895657310000731,0.1280211011565794,,29.122505091449163,0.02957486136783737,,5.569098337271683,0.16956809086898625,,55.65211410840489,0.05545286506469505,,7.579339578559502,0.22725888251916002,,,,,,,,,,,,,,,,,,,,,,
3313,0.26899999999999996,,,,,,,,,,,,,,85.5,,,,,,,,,,,,,,11.999999999999998,6.162166666666667,,,3.4641016151377544,0.947702948601448,,6.036378601190458,0.05406065040650394,,,,1.6642479996630808,0.05721329684143292,,-2.4444444444444446,0.0,,,-3.4641016151377544,0.0,,,,,,0.0,0.0,1026.0,12.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,-1.6499999999999995,0.0,,0.0,0.0,,11.999999999999991,0.0,,3.4641016151377544,0.0,,11.999999999999998,0.0,,3.4641016151377544,0.0,,,,,,,,,,,,,,,,,,,,,,
3314,-0.5085555555555558,,,,,,,,,,,,,,102.6,,,,,,,,,,,,,,10.000000000000007,6.4823,,,3.162277660168379,1.3838361375378068,,4.287926259384083,0.050226634146341584,,,,1.233776748477036,0.03514798907113317,,-2.571428571428572,0.0,,,-3.162277660168379,0.0,,,,,,0.0,0.0,1026.0,10.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,1.4062499999999991,0.0,,-0.48412291827592707,0.0,,1.4062500000000009,0.0,,1.778781183844713,0.0,,9.999999999999996,0.0,,3.162277660168379,0.0,,,,,,,,,,,,,,,,,,,,,,
3315,0.13455111976630918,,,,,,,,,,,,,,0.4992700729927007,,,,,,,,,,,,,,1024.9961018399583,6.958733333333334,,,32.03121195332547,1.138794972426679,,76.58250441409847,0.06079126318912825,,,,7.444199116008679,0.16913616412796473,,-1.9994781541101392,0.0009732360097323597,,,-15.94521921547696,0.0,,,,,,0.0,0.0,1026.0,2055.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,17.9256381364674,0.010705596107055885,,4.433671608948179,0.1017665836576578,,44.05948177688724,0.020924574209245473,,6.741313203233368,0.1415273581532929,,88.63834885144894,0.04428223844282253,,9.515885861299521,0.20468989317111014,,,,,,,,,,,,,,,,,,,,,,
3316,0.238786692759296,,,,,,,,,,,,,,1.002932551319648,,,,,,,,,,,,,,1022.9999999999998,6.16982991202346,,,31.98437118343942,1.2907552554820345,,137.66485160176654,0.054666319528884434,,,,9.285571420008324,0.15824849381277806,,-1.98555144418431,0.0,,,-8.38399484206798,0.0,,,,,,0.0,0.0,1026.0,1023.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,15.59335647218817,0.006353861192570875,,4.190808358106457,0.07943667158393664,,49.106573284163254,0.01759530791788858,,7.142168570928896,0.13153944910452564,,141.84795215254647,0.048387096774193165,,11.982096554796195,0.21365558689471703,,,,,,,,,,,,,,,,,,,,,,
3317,0.5498461538461539,,,,,,,,,,,,,,12.987341772151899,,,,,,,,,,,,,,79.00000000000017,5.222227848101266,,,8.888194417315587,0.5999404233107095,,30.12324377148008,0.07242427909848713,,,,4.968543518256923,0.19309029057645485,,-2.0519480519480524,0.0,,,-6.16128112065504,0.0,,,,,,0.0,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.875747900261242,0.012658227848101274,,3.2636822481780845,0.11250879009260244,,22.86984206928806,0.037974683544303806,,4.928622535232942,0.19235637163825506,,36.895091921065934,0.06329113924050639,,6.161281120655045,0.2450417103112758,,,,,,,,,,,,,,,,,,,,,,
3318,0.24038800672520363,,,,,,,,,,,,,,0.19163242435562197,,,,,,,,,,,,,,5354.000000000045,6.491099738513261,,,22.00001168181805,1.07940997062696,,55.01967828846803,0.06358088285940758,,,,6.267259421414791,0.18077289944963662,,-2.000720147955324,0.0020545386626821286,,,-73.17103251970319,0.013666610481827933,,,,,,0.0,0.0,1026.0,5354.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,15.309421951036983,0.013821441912588807,,4.101121337877549,0.11636993860834571,,36.24446014896069,0.024467687710123188,,6.157641982962519,0.15393431915617908,,67.92536578391844,0.05061636159880458,,8.330921514338195,0.2167266797918768,,,,,,,,,,,,,,,,,,,,,,
3319,-0.02141860465116294,,,,,,,,,,,,,,23.318181818181817,,,,,,,,,,,,,,44.00000000000012,7.425,,,6.633249580710807,1.1766175605186802,,17.336261594741462,0.07921729490022182,,,,3.4509113719776625,0.11758990333681675,,-2.097560975609757,0.0,,,-6.633249580710803,0.0,,,,,,0.0,0.0,1026.0,44.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,1.8071650545518065,0.0,,1.9305570869120043,0.0,,11.094416588765169,0.0,,3.5484796301774555,0.0,,44.00000000000004,0.0681818181818182,,6.6332495807108005,0.21070705494148548,,,,,,,,,,,,,,,,,,,,,,
3320,0.34030769230769253,,,,,,,,,,,,,,73.28571428571429,,,,,,,,,,,,,,14.000000000000014,4.747214285714286,,,3.7416573867739453,0.6155135665031686,,2.557919611820903,0.06560703832752618,,,,0.6399579364330933,0.0566698638361623,,-2.3636363636363633,0.0,,,-3.7416573867739453,0.0,,,,,,0.0,0.0,1026.0,14.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,-2.2405303030303028,0.0,,-0.3245367068207755,0.0,,-1.0340909090909083,0.0,,0.670360139066594,0.0,,3.791666666666667,0.0,,2.2948210613692077,0.0,,,,,,,,,,,,,,,,,,,,,,
3321,0.286945205479452,,,,,,,,,,,,,,13.864864864864865,,,,,,,,,,,,,,74.00000000000027,5.392324324324324,,,8.602325267042625,0.8721471395921965,,29.206705226361695,0.07277563612392883,,,,4.9077132937829635,0.19343999491272965,,-2.056338028169015,0.0,,,-5.954723322920866,0.0,,,,,,0.0,0.0,1026.0,74.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.034250437264113,0.013513513513513528,,3.1333319089058778,0.1162476387438194,,21.194119332583888,0.040540540540540515,,4.756241571236906,0.1985694860740283,,34.38773148148149,0.06756756756756759,,5.954723322920866,0.2527157199267822,,,,,,,,,,,,,,,,,,,,,,
3322,0.5868205128205128,,,,,,,,,,,,,,12.987341772151899,,,,,,,,,,,,,,79.00000000000017,5.2039746835443035,,,8.888194417315587,0.5512995829130389,,30.123763777606932,0.07240647113306577,,,,4.968590468081106,0.19304283609801812,,-2.051948051948052,0.0,,,-6.161281120655038,0.0,,,,,,0.0,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.87574790026124,0.012658227848101274,,3.2636822481780827,0.11250879009260244,,22.86984206928806,0.037974683544303806,,4.928622535232941,0.19235637163825506,,36.895091921065934,0.0632911392405064,,6.161281120655043,0.24504171031127583,,,,,,,,,,,,,,,,,,,,,,
3323,0.20211225997045745,,,,,,,,,,,,,,1.5132743362831858,,,,,,,,,,,,,,678.0000000000163,5.61073598820059,,,26.038433132583137,0.8564585025157919,,43.53457333771796,0.06418314842794445,,,,5.8980353832733625,0.19130836893529468,,-2.005890861046632,0.001474926253687325,,,-7.675506877553008,0.0,,,,,,0.0,0.0,1026.0,678.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,13.127065964236806,0.017699115044247767,,3.8688081253157645,0.13195278361630045,,29.15378660455704,0.02949852507374628,,5.57384926005726,0.1693240951117527,,51.90887371592551,0.05604719764011798,,7.331831847632598,0.2287468934645191,,,,,,,,,,,,,,,,,,,,,,
3324,0.6816153846153846,,,,,,,,,,,,,,12.987341772151899,,,,,,,,,,,,,,79.00000000000017,5.18073417721519,,,8.888194417315587,0.5031546054266276,,30.122457575938185,0.07238379746835448,,,,4.96846400743742,0.1929746745940076,,-2.0519480519480524,0.0,,,-6.161281120655037,0.0,,,,,,0.0,0.0,1026.0,79.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,8.87574790026124,0.012658227848101274,,3.2636822481780854,0.11250879009260244,,22.869842069288058,0.037974683544303806,,4.928622535232941,0.19235637163825506,,36.895091921065934,0.06329113924050639,,6.161281120655045,0.2450417103112758,,,,,,,,,,,,,,,,,,,,,,
3325,-0.3334444444444446,,,,,,,,,,,,,,102.6,,,,,,,,,,,,,,10.0,6.789,,,3.162277660168379,1.1608075732963763,,6.566835749729965,0.059501463414634255,,,,1.4870548699159154,0.04805451156636362,,-2.571428571428572,0.0,,,-3.162277660168379,0.0,,,,,,0.0,0.0,1026.0,10.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,1.4062500000000009,0.0,,0.06954265275027069,0.0,,9.999999999999996,0.0,,3.162277660168379,0.0,,9.999999999999996,0.0,,3.162277660168379,0.0,,,,,,,,,,,,,,,,,,,,,,
3326,0.25266666666666643,,,,,,,,,,,,,,22.304347826086957,,,,,,,,,,,,,,46.00000000000014,5.04504347826087,,,6.782329983125307,0.6387156542284851,,29.429817068638005,0.03809272534464478,,,,5.055204486897524,0.09376267219994053,,-2.0930232558139537,0.0,,,-2.5999085155939174,0.0,,,,,,0.0,0.0,1026.0,46.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,11.771965190029002,0.0,,3.641645213056094,0.0,,46.0,0.0,,6.782329983125269,0.0,,46.00000000000009,0.02173913043478262,,6.7823299831252895,0.1474419561548971,,,,,,,,,,,,,,,,,,,,,,
3327,0.373625,,,,,,,,,,,,,,12.666666666666666,,,,,,,,,,,,,,81.00000000000007,7.704740740740741,,,9.000000000000002,0.9643711912144847,,34.419917880201204,0.08243401385124964,,,,4.824739970731349,0.12956986041171883,,-2.050632911392406,0.0,,,-6.241983169704057,0.0,,,,,,0.0,0.0,1026.0,81.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,0.11018672318002731,0.0,,1.4519237920457546,0.0,,23.53980975207846,0.012345679012345654,,4.995900109976759,0.11111111111111113,,80.99999999999996,0.04938271604938266,,8.999999999999988,0.19002923751652295,,,,,,,,,,,,,,,,,,,,,,
3328,0.01613927576601635,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,360.0,7.247530555555556,,,18.973665961010276,1.189729059842013,,82.46189541767612,0.06120897289972901,,,,7.733229916108003,0.16262269122033757,,-2.011079289154012,0.0,,,-10.862354561732637,0.0,,,,,,0.0,0.0,1026.0,360.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,16.47052318214495,0.008333333333333342,,4.2870794032989,0.09103245617907053,,47.11688324814743,0.01944444444444446,,6.989645891279427,0.13827316318458893,,116.63871858306183,0.04444444444444449,,10.862354561732683,0.2032358305229664,,,,,,,,,,,,,,,,,,,,,,
3329,0.16725000000000012,,,,,,,,,,,,,,15.784615384615385,,,,,,,,,,,,,,65.00000000000024,6.578938461538462,,,8.06225774829855,1.0822540984694151,,33.51651869491084,0.07423085928705442,,,,4.72743283354687,0.09380152418988873,,-2.0552820503851903,0.0,,,-5.563533126947243,0.0,,,,,,0.0,0.0,1026.0,65.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,1.301701086647312,0.0,,1.770801935069965,0.0,,29.871504157218418,0.0,,5.563533126947243,0.0,,65.0000000000001,0.015384615384615405,,8.062257748298546,0.12403473458920844,,,,,,,,,,,,,,,,,,,,,,
3330,0.4155352380952378,,,,,,,,,,,,,,1.950570342205323,,,,,,,,,,,,,,526.0000000000041,5.583857414448669,,,22.934689882359702,0.6461091346795467,,50.113209450718465,0.062470757674116646,,,,6.216660884364949,0.18575246145176164,,-2.007122669352437,0.0,,,-8.518801502898254,0.0,,,,,,0.0,0.0,1026.0,526.0,0.0,0.0,1025.0,1.0,0.0,0.0,0.0,99.90253411306043,0.09746588693957114,,13.985916994206939,0.015209125475285187,,3.9915852367745397,0.12250035565505366,,30.395569363998607,0.028517110266159718,,5.681550009008497,0.16660328325815016,,61.35853496042,0.05323193916349814,,7.945139730767274,0.2247093602366096,,,,,,,,,,,,,,,,,,,,,,
